key,instruction_raw,instruction_uni,level_id,sample_id,reward_enum,feature_name,sub_condition,condition_0,condition_1,condition_2,condition_3,condition_4
zl001050,The dungeon has a moderately long path.,The map has a moderately long empty path.,001050,tloz1_2_r1_c1,1,path_length,,,18.0,,,
zl001051,The dungeon has a limited path length.,The level has limited traversable space.,001051,tloz1_2_r1_c1_rot90,1,path_length,,,18.0,,,
zl001052,The dungeon has a minimal floor path.,The map has a minimal empty path.,001052,tloz1_2_r1_c3,1,path_length,,,0.0,,,
zl001053,The floor area is restricted.,The empty space is restricted.,001053,tloz1_2_r1_c4,1,path_length,,,17.0,,,
zl001054,The dungeon has a moderately short floor path.,The map has a moderately short empty path.,001054,tloz1_2_r1_c4_rot90,1,path_length,,,17.0,,,
zl001055,The dungeon has a fairly long path.,The map has a fairly long path.,001055,tloz1_2_r1_c6,1,path_length,,,22.0,,,
zl001056,The dungeon has a reasonably long path.,The level has a reasonably long path.,001056,tloz1_2_r1_c6_rot90,1,path_length,,,22.0,,,
zl001057,The dungeon has a medium-long traversable path.,The map has a medium-long traversable path.,001057,tloz1_2_r1_c7,1,path_length,,,22.0,,,
zl001058,The floor paths are fairly long.,The empty paths are fairly long.,001058,tloz1_2_r1_c7_rot90,1,path_length,,,22.0,,,
zl001059,The dungeon has a fairly long path.,The map has a fairly long path.,001059,tloz2_1_r0_c6,1,path_length,,,22.0,,,
zl001060,The floor spans a very long route.,The empty space spans a very long route.,001060,tloz2_1_r1_c0,1,path_length,,,25.0,,,
zl001061,The FLOOR spans a large winding path.,The empty space spans a large winding path.,001061,tloz2_1_r1_c0_rot90,1,path_length,,,25.0,,,
zl001062,The dungeon has a long floor path.,The map has a long empty path.,001062,tloz2_1_r1_c6,1,path_length,,,22.0,,,
zl001063,The dungeon has a long floor path.,The map has a long walkable path.,001063,tloz2_1_r1_c6_rot90,1,path_length,,,22.0,,,
zl001064,The dungeon has a long winding path.,The map has a long winding path.,001064,tloz2_1_r1_c7,1,path_length,,,22.0,,,
zl001065,The dungeon has a long path.,The map has a long traversable path.,001065,tloz2_1_r1_c7_rot90,1,path_length,,,22.0,,,
zl001066,The dungeon has a very short path.,The map has very short traversable space.,001066,tloz2_1_r2_c0,1,path_length,,,0.0,,,
zl001067,The dungeon has a reasonably long path.,The map has a reasonably long path.,001067,tloz2_1_r2_c1,1,path_length,,,22.0,,,
zl001068,A moderate-length path winds through the dungeon.,A moderate-length path winds through the passable areas.,001068,tloz2_1_r2_c1_rot90,1,path_length,,,22.0,,,
zl001069,The floor path is fairly long.,The empty path is fairly long.,001069,tloz2_1_r2_c2,1,path_length,,,22.0,,,
zl001070,The dungeon has a long path.,The map has a long path.,001070,tloz2_1_r2_c2_rot90,1,path_length,,,22.0,,,
zl001071,The dungeon has a tiny path through floors.,The level has a tiny path through empty tiles.,001071,tloz2_1_r2_c3,1,path_length,,,0.0,,,
zl001072,"The floor has a long, winding path.","The empty space has a long, winding path.",001072,tloz2_1_r2_c4,1,path_length,,,22.0,,,
zl001073,The floor spans a long winding route.,The empty space spans a long winding route.,001073,tloz2_1_r2_c4_rot90,1,path_length,,,22.0,,,
zl001074,The dungeon has a reasonable path length.,The map has a reasonable path length.,001074,tloz2_1_r2_c5,1,path_length,,,22.0,,,
zl001075,The dungeon has a moderately long path.,The map has a moderately long path.,001075,tloz2_1_r2_c5_rot90,1,path_length,,,22.0,,,
zl001076,The dungeon has a long traversable path.,The map has a long passable path.,001076,tloz2_1_r2_c6,1,path_length,,,22.0,,,
zl001077,The dungeon has a fairly long path through floors.,The map has a fairly long path through empty spaces.,001077,tloz2_1_r2_c6_rot90,1,path_length,,,22.0,,,
zl001078,The dungeon has a reasonable path length.,The map has a reasonable path length.,001078,tloz2_1_r2_c7,1,path_length,,,22.0,,,
zl001079,The dungeon has a long path with few twists.,The map has a long path with few twists.,001079,tloz2_1_r2_c7_rot90,1,path_length,,,22.0,,,
zl001080,The dungeon has a tiny traversable path.,The level has a tiny traversable path.,001080,tloz2_1_r3_c1,1,path_length,,,0.0,,,
zl001081,The floor has a long path with scattered objects.,The empty space has a long path with scattered collectables.,001081,tloz2_1_r3_c2,1,path_length,,,22.0,,,
zl001082,The dungeon has a long path with a few floors and objects.,The map has a long path with some collectables and hazards.,001082,tloz2_1_r3_c2_rot90,1,path_length,,,22.0,,,
zl001083,The dungeon has a long winding floor path.,The level has a long winding empty path.,001083,tloz2_1_r3_c3,1,path_length,,,22.0,,,
zl001084,The dungeon has a long floor path with a few objects.,The map has a long empty path with a few collectables.,001084,tloz2_1_r3_c3_rot90,1,path_length,,,22.0,,,
zl001085,The dungeon has a long traversable path.,The map has a long traversable path.,001085,tloz2_1_r3_c4,1,path_length,,,22.0,,,
zl001086,The dungeon has a long path.,The map has a long path.,001086,tloz2_1_r3_c4_rot90,1,path_length,,,22.0,,,
zl001087,The dungeon has a long traversable path.,The map has a long traversable path.,001087,tloz2_1_r3_c5,1,path_length,,,22.0,,,
zl001088,The dungeon has a long path through its floor and doors.,"The map has a long path through empty, hazard, and collectable tiles.",001088,tloz2_1_r3_c5_rot90,1,path_length,,,22.0,,,
zl001089,The dungeon has a long floor path.,The map has a long empty path.,001089,tloz2_1_r3_c6,1,path_length,,,22.0,,,
zl001090,The dungeon has a long path through the floor.,The map has a long path through empty space.,001090,tloz2_1_r3_c6_rot90,1,path_length,,,22.0,,,
zl001091,The dungeon has a long floor path.,The map has a long passable path.,001091,tloz2_2_r0_c1,1,path_length,,,22.0,,,
zl001092,The dungeon has a long path through open floor.,The map has a long path through empty space.,001092,tloz2_2_r0_c2,1,path_length,,,22.0,,,
zl001093,The dungeon has a long traversable path.,The map has a long traversable path.,001093,tloz2_2_r0_c2_rot90,1,path_length,,,22.0,,,
zl001094,The dungeon has a long traversable path.,The map has a long traversable path.,001094,tloz2_2_r0_c3,1,path_length,,,22.0,,,
zl001095,The dungeon has a moderately long path.,The map has a moderately long path.,001095,tloz2_2_r0_c3_rot90,1,path_length,,,22.0,,,
zl001096,The dungeon has a long floor path.,The level has a long empty path.,001096,tloz2_2_r0_c4,1,path_length,,,22.0,,,
zl001097,The dungeon has a long floor path.,The map has a long empty path.,001097,tloz2_2_r0_c4_rot90,1,path_length,,,22.0,,,
zl001098,"The dungeon has a long, balanced route through the FLOOR tiles.","The map has a long, balanced path through empty space.",001098,tloz2_2_r0_c5,1,path_length,,,22.0,,,
zl001099,The dungeon has a long path.,The map has a long path.,001099,tloz2_2_r0_c5_rot90,1,path_length,,,22.0,,,
zl001100,A long floor path stretches through the dungeon.,A long empty path stretches through the level.,001100,tloz2_2_r0_c6,1,path_length,,,22.0,,,
zl001101,The dungeon has a long path through the floors.,The map has a long path through the passable space.,001101,tloz2_2_r0_c6_rot90,1,path_length,,,22.0,,,
zl001102,The dungeon has a long winding path through floors and mobs.,The map has a long winding path through empty space and hazards.,001102,tloz2_2_r0_c7,1,path_length,,,22.0,,,
zl001103,The dungeon has a moderately long path.,The map has a moderately long path.,001103,tloz2_2_r0_c7_rot90,1,path_length,,,22.0,,,
zl001104,The dungeon has a long path through the floors.,The map has a long path through empty spaces.,001104,tloz2_2_r1_c0,1,path_length,,,22.0,,,
zl001105,The dungeon has a long traversable path.,The map has a long traversable path.,001105,tloz2_2_r1_c0_rot90,1,path_length,,,22.0,,,
zl001106,The dungeon has a long winding path through floors.,The map has a long winding path through empty tiles.,001106,tloz2_2_r1_c1,1,path_length,,,22.0,,,
zl001107,"The dungeon has a long, winding route through floors.","The map has a long, winding route through emptiness.",001107,tloz2_2_r1_c1_rot90,1,path_length,,,22.0,,,
zl001108,The dungeon has a very short path.,The map has a very short path.,001108,tloz2_2_r1_c2,1,path_length,,,14.0,,,
zl001109,The dungeon has a very short floor path.,The level has a very short empty path.,001109,tloz2_2_r1_c2_rot90,1,path_length,,,14.0,,,
zl001110,The dungeon has a very long floor path.,The map has a very long empty path.,001110,tloz2_2_r1_c3,1,path_length,,,55.0,,,
zl001111,The floors form a very long winding path.,The empty space forms a very long winding path.,001111,tloz2_2_r1_c3_rot90,1,path_length,,,55.0,,,
zl001112,The dungeon has a long winding floor path.,The map has a long winding empty path.,001112,tloz2_2_r1_c4,1,path_length,,,22.0,,,
zl001113,The dungeon has a long floor path.,The map has a long empty path.,001113,tloz2_2_r1_c4_rot90,1,path_length,,,22.0,,,
zl001114,The dungeon has a long floor path.,The map has a long empty path.,001114,tloz2_2_r1_c5,1,path_length,,,22.0,,,
zl001115,The dungeon has a long route through the floor.,The map has a long route through empty space.,001115,tloz2_2_r1_c5_rot90,1,path_length,,,22.0,,,
zl001116,The floor has a very long winding path.,The empty space has a very long winding path.,001116,tloz2_2_r2_c1,1,path_length,,,25.0,,,
zl001117,The floor path is very long.,The passable path is very long.,001117,tloz2_2_r2_c1_rot90,1,path_length,,,25.0,,,
zl001118,The dungeon has a limited path length.,The map has a limited path length.,001118,tloz2_2_r2_c2,1,path_length,,,17.0,,,
zl001119,The dungeon has a somewhat restricted path.,The level has somewhat restricted empty space.,001119,tloz2_2_r2_c2_rot90,1,path_length,,,17.0,,,
zl001120,The dungeon has a limited path length.,The map has limited path length.,001120,tloz2_2_r2_c3,1,path_length,,,18.0,,,
zl001121,The dungeon has a moderately long floor path.,The map has a moderately long empty path.,001121,tloz2_2_r2_c3_rot90,1,path_length,,,18.0,,,
zl001122,The dungeon has a reasonably long path.,The map has a reasonably long path.,001122,tloz2_2_r2_c4,1,path_length,,,22.0,,,
zl001123,The dungeon has a long traversable path.,The level has a long traversable path.,001123,tloz2_2_r2_c4_rot90,1,path_length,,,22.0,,,
zl001124,The dungeon has a long path through floors.,The level has a long path through empty tiles.,001124,tloz2_2_r2_c5,1,path_length,,,22.0,,,
zl001125,"The dungeon has a long, balanced path through floors and doors.","The map has a long, balanced path through empty space.",001125,tloz2_2_r2_c5_rot90,1,path_length,,,22.0,,,
zl001126,The dungeon has an extensive floor path.,The map has an extensive empty path.,001126,tloz2_2_r2_c6,1,path_length,,,38.0,,,
zl001127,The dungeon has a very long floor path.,The map has a very long empty path.,001127,tloz2_2_r2_c6_rot90,1,path_length,,,38.0,,,
zl001128,The dungeon has a short path.,The level has a short traversable path.,001128,tloz2_2_r2_c7,1,path_length,,,18.0,,,
zl001129,The dungeon has a limited floor path.,The level has a limited empty path.,001129,tloz2_2_r2_c7_rot90,1,path_length,,,18.0,,,
zl001130,The dungeon has a long FLOOR path.,The map has a long empty path.,001130,tloz3_1_r0_c2,1,path_length,,,22.0,,,
zl001131,The dungeon has a fairly long floor path.,The map has a fairly long empty path.,001131,tloz3_1_r0_c3,1,path_length,,,22.0,,,
zl001132,The FLOOR paths are fairly long.,The empty paths are fairly long.,001132,tloz3_1_r0_c3_rot90,1,path_length,,,22.0,,,
zl001133,The floor path is moderately long.,The empty path is moderately long.,001133,tloz3_1_r0_c4,1,path_length,,,18.0,,,
zl001134,The dungeon has a moderately long path.,The level has a moderately long path.,001134,tloz3_1_r0_c4_rot90,1,path_length,,,18.0,,,
zl001135,The dungeon has a long traversable path.,The level has a long traversable path.,001135,tloz3_1_r1_c0,1,path_length,,,22.0,,,
zl001136,The dungeon has a long winding route.,The map has a long winding route.,001136,tloz3_1_r1_c0_rot90,1,path_length,,,22.0,,,
zl001137,The dungeon has a short path through the floors.,The map has a short path through the empty spaces.,001137,tloz3_1_r1_c2,1,path_length,,,14.0,,,
zl001138,The dungeon has a minimal floor path.,The map has a minimal empty path.,001138,tloz3_1_r1_c2_rot90,1,path_length,,,14.0,,,
zl001139,The dungeon has a moderately long path.,The level has a moderately long path.,001139,tloz3_1_r1_c3,1,path_length,,,22.0,,,
zl001140,The dungeon has a tiny amount of FLOOR.,The map has a tiny amount of empty space.,001140,tloz3_1_r2_c0,1,path_length,,,0.0,,,
zl001141,The dungeon has a long floor path.,The map has a long empty path.,001141,tloz3_1_r2_c1,1,path_length,,,22.0,,,
zl001142,The floor path is reasonably long.,The empty path is reasonably long.,001142,tloz3_1_r2_c1_rot90,1,path_length,,,22.0,,,
zl001143,The dungeon has a very long floor path.,The map has a very long empty path.,001143,tloz3_1_r2_c2,1,path_length,,,29.0,,,
zl001144,The dungeon has a long traversable path.,The map has a long traversable path.,001144,tloz3_1_r2_c2_rot90,1,path_length,,,27.0,,,
zl001145,The dungeon has a reasonably long path.,The map has a reasonably long path.,001145,tloz3_1_r2_c3,1,path_length,,,22.0,,,
zl001146,The dungeon has a long traversable path.,The map has a long traversable path.,001146,tloz3_1_r2_c3_rot90,1,path_length,,,22.0,,,
zl001147,The dungeon has a very long winding floor path.,The map has a very long winding empty path.,001147,tloz3_1_r2_c4,1,path_length,,,38.0,,,
zl001148,The dungeon has a very long floor path.,The map has a very long empty path.,001148,tloz3_1_r2_c4_rot90,1,path_length,,,38.0,,,
zl001149,The dungeon has a long path with a few objects.,The map has a long path with few collectables.,001149,tloz3_1_r2_c5,1,path_length,,,22.0,,,
zl001150,The dungeon has a long winding path.,The map has a long winding path.,001150,tloz3_1_r2_c5_rot90,1,path_length,,,22.0,,,
zl001151,The dungeon has a moderately long path.,The map has a moderately long path.,001151,tloz3_1_r3_c2,1,path_length,,,22.0,,,
zl001152,The dungeon has a medium-long path through floors and doors.,The map has a medium-long path through empty and interactive tiles.,001152,tloz3_1_r3_c2_rot90,1,path_length,,,22.0,,,
zl001153,The dungeon has a long floor path.,The map has a long empty path.,001153,tloz3_1_r3_c3,1,path_length,,,22.0,,,
zl001154,The dungeon has a long path through the floors.,The map has a long path through passable tiles.,001154,tloz3_1_r3_c3_rot90,1,path_length,,,22.0,,,
zl001155,The dungeon has a long winding floor path.,The map has a long winding empty path.,001155,tloz3_1_r3_c5,1,path_length,,,22.0,,,
zl001156,The dungeon has a long path.,The map has a long path.,001156,tloz3_1_r3_c5_rot90,1,path_length,,,22.0,,,
zl001157,The dungeon has a very long path.,The map has a very long path.,001157,tloz3_1_r4_c1,1,path_length,,,25.0,,,
zl001158,The floor path is very long.,The empty path is very long.,001158,tloz3_1_r4_c1_rot90,1,path_length,,,25.0,,,
