index,key,instruction,instruction_slug,level_id,sample_id
910,000910,a radial bats pattern forms across the top,a_radial_bats_pattern_forms_across_the_top,138,31
911,000911,a radial bats pattern forms across the top,a_radial_bats_pattern_forms_across_the_top,138,4
912,000912,a radial bats pattern forms across the top,a_radial_bats_pattern_forms_across_the_top,138,5
913,000913,a radial bats pattern forms across the top,a_radial_bats_pattern_forms_across_the_top,138,6
914,000914,a radial bats pattern forms across the top,a_radial_bats_pattern_forms_across_the_top,138,7
915,000915,a radial bats pattern forms across the top,a_radial_bats_pattern_forms_across_the_top,138,8
916,000916,a radial bats pattern forms across the top,a_radial_bats_pattern_forms_across_the_top,138,9
917,000917,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,0
918,000918,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,1
919,000919,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,10
920,000920,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,11
921,000921,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,12
922,000922,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,13
923,000923,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,14
924,000924,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,15
925,000925,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,16
926,000926,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,17
927,000927,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,18
928,000928,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,19
929,000929,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,2
930,000930,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,20
931,000931,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,21
932,000932,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,22
933,000933,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,23
934,000934,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,24
935,000935,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,25
936,000936,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,26
937,000937,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,27
938,000938,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,28
939,000939,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,29
940,000940,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,3
941,000941,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,30
942,000942,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,31
943,000943,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,4
944,000944,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,5
945,000945,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,6
946,000946,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,7
947,000947,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,8
948,000948,a radial formation of bats appears on the left,a_radial_formation_of_bats_appears_on_the_left,129,9
949,000949,"a short, narrow path length appears","a_short,_narrow_path_length_appears",-1,-1
950,000950,"a short, narrow path length appears","a_short,_narrow_path_length_appears",-1,-1
951,000951,"a short, narrow path length appears","a_short,_narrow_path_length_appears",-1,-1
952,000952,"a short, narrow path length appears","a_short,_narrow_path_length_appears",-1,-1
953,000953,"a short, narrow path length appears","a_short,_narrow_path_length_appears",-1,-1
954,000954,"a short, narrow path length appears","a_short,_narrow_path_length_appears",-1,-1
955,000955,"a short, narrow path length appears","a_short,_narrow_path_length_appears",-1,-1
956,000956,"a short, narrow path length appears","a_short,_narrow_path_length_appears",-1,-1
957,000957,"a short, narrow path length appears","a_short,_narrow_path_length_appears",-1,-1
958,000958,"a short, narrow path length appears","a_short,_narrow_path_length_appears",-1,-1
959,000959,"a short, narrow path length appears","a_short,_narrow_path_length_appears",-1,-1
960,000960,"a short, narrow path length appears","a_short,_narrow_path_length_appears",-1,-1
961,000961,"a short, narrow path length appears","a_short,_narrow_path_length_appears",-1,-1
962,000962,"a short, narrow path length appears","a_short,_narrow_path_length_appears",43,0
963,000963,"a short, narrow path length appears","a_short,_narrow_path_length_appears",43,1
964,000964,"a short, narrow path length appears","a_short,_narrow_path_length_appears",43,10
965,000965,"a short, narrow path length appears","a_short,_narrow_path_length_appears",43,11
966,000966,"a short, narrow path length appears","a_short,_narrow_path_length_appears",43,12
967,000967,"a short, narrow path length appears","a_short,_narrow_path_length_appears",43,13
968,000968,"a short, narrow path length appears","a_short,_narrow_path_length_appears",43,2
969,000969,"a short, narrow path length appears","a_short,_narrow_path_length_appears",43,3
970,000970,"a short, narrow path length appears","a_short,_narrow_path_length_appears",43,4
971,000971,"a short, narrow path length appears","a_short,_narrow_path_length_appears",43,5
972,000972,"a short, narrow path length appears","a_short,_narrow_path_length_appears",43,6
973,000973,"a short, narrow path length appears","a_short,_narrow_path_length_appears",43,7
974,000974,"a short, narrow path length appears","a_short,_narrow_path_length_appears",43,8
975,000975,"a short, narrow path length appears","a_short,_narrow_path_length_appears",43,9
976,000976,"a short, wide path length appears","a_short,_wide_path_length_appears",-1,-1
977,000977,"a short, wide path length appears","a_short,_wide_path_length_appears",-1,-1
978,000978,"a short, wide path length appears","a_short,_wide_path_length_appears",-1,-1
979,000979,"a short, wide path length appears","a_short,_wide_path_length_appears",-1,-1
980,000980,"a short, wide path length appears","a_short,_wide_path_length_appears",-1,-1
981,000981,"a short, wide path length appears","a_short,_wide_path_length_appears",-1,-1
982,000982,"a short, wide path length appears","a_short,_wide_path_length_appears",-1,-1
983,000983,"a short, wide path length appears","a_short,_wide_path_length_appears",-1,-1
984,000984,"a short, wide path length appears","a_short,_wide_path_length_appears",-1,-1
985,000985,"a short, wide path length appears","a_short,_wide_path_length_appears",-1,-1
986,000986,"a short, wide path length appears","a_short,_wide_path_length_appears",-1,-1
987,000987,"a short, wide path length appears","a_short,_wide_path_length_appears",-1,-1
988,000988,"a short, wide path length appears","a_short,_wide_path_length_appears",-1,-1
989,000989,"a short, wide path length appears","a_short,_wide_path_length_appears",-1,-1
990,000990,"a short, wide path length appears","a_short,_wide_path_length_appears",-1,-1
991,000991,"a short, wide path length appears","a_short,_wide_path_length_appears",-1,-1
992,000992,"a short, wide path length appears","a_short,_wide_path_length_appears",-1,-1
993,000993,"a short, wide path length appears","a_short,_wide_path_length_appears",47,0
994,000994,"a short, wide path length appears","a_short,_wide_path_length_appears",47,1
995,000995,"a short, wide path length appears","a_short,_wide_path_length_appears",47,10
996,000996,"a short, wide path length appears","a_short,_wide_path_length_appears",47,11
997,000997,"a short, wide path length appears","a_short,_wide_path_length_appears",47,12
998,000998,"a short, wide path length appears","a_short,_wide_path_length_appears",47,13
999,000999,"a short, wide path length appears","a_short,_wide_path_length_appears",47,14
1000,001000,"a short, wide path length appears","a_short,_wide_path_length_appears",47,15
1001,001001,"a short, wide path length appears","a_short,_wide_path_length_appears",47,2
1002,001002,"a short, wide path length appears","a_short,_wide_path_length_appears",47,3
1003,001003,"a short, wide path length appears","a_short,_wide_path_length_appears",47,4
1004,001004,"a short, wide path length appears","a_short,_wide_path_length_appears",47,5
1005,001005,"a short, wide path length appears","a_short,_wide_path_length_appears",47,6
1006,001006,"a short, wide path length appears","a_short,_wide_path_length_appears",47,7
1007,001007,"a short, wide path length appears","a_short,_wide_path_length_appears",47,8
1008,001008,"a short, wide path length appears","a_short,_wide_path_length_appears",47,9
1009,001009,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1010,001010,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1011,001011,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1012,001012,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1013,001013,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1014,001014,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1015,001015,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1016,001016,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1017,001017,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1018,001018,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1019,001019,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1020,001020,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1021,001021,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1022,001022,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1023,001023,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1024,001024,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1025,001025,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1026,001026,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1027,001027,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1028,001028,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1029,001029,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1030,001030,a small cluster of large regions,a_small_cluster_of_large_regions,-1,-1
1031,001031,a small cluster of large regions,a_small_cluster_of_large_regions,4,0
1032,001032,a small cluster of large regions,a_small_cluster_of_large_regions,4,1
1033,001033,a small cluster of large regions,a_small_cluster_of_large_regions,4,2
1034,001034,a small cluster of large regions,a_small_cluster_of_large_regions,4,29
1035,001035,a small cluster of large regions,a_small_cluster_of_large_regions,4,3
1036,001036,a small cluster of large regions,a_small_cluster_of_large_regions,4,4
1037,001037,a small cluster of large regions,a_small_cluster_of_large_regions,4,5
1038,001038,a small cluster of large regions,a_small_cluster_of_large_regions,4,6
1039,001039,a small cluster of large regions,a_small_cluster_of_large_regions,4,7
1040,001040,a small cluster of large regions,a_small_cluster_of_large_regions,4,8
1041,001041,a small cluster of large regions,a_small_cluster_of_large_regions,4,9
1042,001042,a small cluster of small regions,a_small_cluster_of_small_regions,-1,-1
1043,001043,a small cluster of small regions,a_small_cluster_of_small_regions,-1,-1
1044,001044,a small cluster of small regions,a_small_cluster_of_small_regions,-1,-1
1045,001045,a small cluster of small regions,a_small_cluster_of_small_regions,-1,-1
1046,001046,a small cluster of small regions,a_small_cluster_of_small_regions,-1,-1
