key,instruction,level_id,sample_id,reward_enum,feature_name,sub_condition,condition_1,condition_2,condition_3,condition_4,condition_5
005806,linear bats dominate the upper section,1806,002252,2,path_length,,,37.0,,,
005807,linear bats dominate the upper section,1807,002253,2,path_length,,,41.0,,,
005808,linear bats dominate the upper section,1808,002254,2,path_length,,,45.0,,,
005809,linear bats dominate the upper section,1809,002255,2,path_length,,,45.0,,,
005810,linear bats dominate the upper section,1810,002256,2,path_length,,,48.0,,,
005811,linear bats dominate the upper section,1811,002257,2,path_length,,,58.0,,,
005812,linear bats dominate the upper section,1812,002258,2,path_length,,,41.0,,,
005813,linear bats dominate the upper section,1813,002259,2,path_length,,,37.0,,,
005814,linear bats dominate the upper section,1814,002260,2,path_length,,,41.0,,,
005815,linear bats dominate the upper section,1815,002261,2,path_length,,,29.0,,,
005816,linear bats dominate the upper section,1816,002262,2,path_length,,,41.0,,,
005817,linear bats dominate the upper section,1817,002263,2,path_length,,,25.0,,,
005818,linear bats dominate the upper section,1818,002264,2,path_length,,,29.0,,,
005819,linear bats dominate the upper section,1819,002265,2,path_length,,,31.0,,,
005820,linear bats dominate the upper section,1820,002266,2,path_length,,,38.0,,,
005821,linear bats dominate the upper section,1821,002267,2,path_length,,,36.0,,,
005822,linear bats fill the bottom edge,1822,002284,2,path_length,,,29.0,,,
005823,linear bats fill the bottom edge,1823,002285,2,path_length,,,29.0,,,
005824,linear bats fill the bottom edge,1824,002286,2,path_length,,,33.0,,,
005825,linear bats fill the bottom edge,1825,002287,2,path_length,,,36.0,,,
005826,linear bats fill the bottom edge,1826,002288,2,path_length,,,35.0,,,
005827,linear bats fill the bottom edge,1827,002289,2,path_length,,,35.0,,,
005828,linear bats fill the bottom edge,1828,002290,2,path_length,,,33.0,,,
005829,linear bats fill the bottom edge,1829,002291,2,path_length,,,51.0,,,
005830,linear bats fill the bottom edge,1830,002292,2,path_length,,,46.0,,,
005831,linear bats fill the bottom edge,1831,002293,2,path_length,,,36.0,,,
005832,linear bats fill the bottom edge,1832,002294,2,path_length,,,30.0,,,
005833,linear bats fill the bottom edge,1833,002295,2,path_length,,,29.0,,,
005834,linear bats fill the bottom edge,1834,002296,2,path_length,,,30.0,,,
005835,linear bats fill the bottom edge,1835,002297,2,path_length,,,32.0,,,
005836,linear bats fill the bottom edge,1836,002298,2,path_length,,,10.0,,,
005837,linear bats fill the bottom edge,1837,002299,2,path_length,,,26.0,,,
005838,linear bats formation appears on the right,1838,002316,2,path_length,,,31.0,,,
005839,linear bats formation appears on the right,1839,002317,2,path_length,,,35.0,,,
005840,linear bats formation appears on the right,1840,002318,2,path_length,,,28.0,,,
005841,linear bats formation appears on the right,1841,002319,2,path_length,,,50.0,,,
005842,linear bats formation appears on the right,1842,002320,2,path_length,,,44.0,,,
005843,linear bats formation appears on the right,1843,002321,2,path_length,,,29.0,,,
005844,linear bats formation appears on the right,1844,002322,2,path_length,,,35.0,,,
005845,linear bats formation appears on the right,1845,002323,2,path_length,,,30.0,,,
005846,linear bats formation appears on the right,1846,002324,2,path_length,,,64.0,,,
005847,linear bats formation appears on the right,1847,002325,2,path_length,,,29.0,,,
005848,linear bats formation appears on the right,1848,002326,2,path_length,,,29.0,,,
005849,linear bats formation appears on the right,1849,002327,2,path_length,,,41.0,,,
005850,linear bats formation appears on the right,1850,002328,2,path_length,,,39.0,,,
005851,linear bats formation appears on the right,1851,002329,2,path_length,,,37.0,,,
005852,linear bats formation appears on the right,1852,002330,2,path_length,,,33.0,,,
005853,linear bats formation appears on the right,1853,002331,2,path_length,,,43.0,,,
005854,linear bats occupy the western zone,1854,002348,2,path_length,,,33.0,,,
005855,linear bats occupy the western zone,1855,002349,2,path_length,,,26.0,,,
005856,linear bats occupy the western zone,1856,002350,2,path_length,,,32.0,,,
005857,linear bats occupy the western zone,1857,002351,2,path_length,,,33.0,,,
005858,linear bats occupy the western zone,1858,002352,2,path_length,,,31.0,,,
005859,linear bats occupy the western zone,1859,002353,2,path_length,,,30.0,,,
005860,linear bats occupy the western zone,1860,002354,2,path_length,,,31.0,,,
005861,linear bats occupy the western zone,1861,002355,2,path_length,,,31.0,,,
005862,linear bats occupy the western zone,1862,002356,2,path_length,,,34.0,,,
005863,linear bats occupy the western zone,1863,002357,2,path_length,,,34.0,,,
005864,linear bats occupy the western zone,1864,002358,2,path_length,,,28.0,,,
005865,linear bats occupy the western zone,1865,002359,2,path_length,,,31.0,,,
005866,linear bats occupy the western zone,1866,002360,2,path_length,,,31.0,,,
005867,linear bats occupy the western zone,1867,002361,2,path_length,,,35.0,,,
005868,linear bats occupy the western zone,1868,002362,2,path_length,,,34.0,,,
005869,long and narrow path fills the map,1869,002380,2,path_length,,,57.0,,,
005870,long and narrow path fills the map,1870,002381,2,path_length,,,69.0,,,
005871,long and narrow path fills the map,1871,002382,2,path_length,,,59.0,,,
005872,long and narrow path fills the map,1872,002383,2,path_length,,,66.0,,,
005873,long and narrow path fills the map,1873,002384,2,path_length,,,51.0,,,
005874,long and narrow path fills the map,1874,002385,2,path_length,,,62.0,,,
005875,long and narrow path fills the map,1875,002386,2,path_length,,,54.0,,,
005876,long and narrow path fills the map,1876,002387,2,path_length,,,55.0,,,
005877,long and narrow path fills the map,1877,002388,2,path_length,,,63.0,,,
005878,long and narrow path fills the map,1878,002389,2,path_length,,,55.0,,,
005879,long and narrow path fills the map,1879,002390,2,path_length,,,60.0,,,
005880,long and narrow path fills the map,1880,002391,2,path_length,,,67.0,,,
005881,long and narrow path fills the map,1881,002392,2,path_length,,,65.0,,,
005882,long and narrow path fills the map,1882,002393,2,path_length,,,68.0,,,
005883,long and narrow path fills the map,1883,002394,2,path_length,,,59.0,,,
005884,long and narrow path fills the map,1884,002395,2,path_length,,,56.0,,,
005885,long and narrow path fills the map,1885,002396,2,path_length,,,64.0,,,
005886,long and narrow path fills the map,1886,002397,2,path_length,,,58.0,,,
005887,long and narrow path fills the map,1887,002398,2,path_length,,,56.0,,,
005888,long and narrow path fills the map,1888,002399,2,path_length,,,52.0,,,
005889,long and narrow path fills the map,1889,002400,2,path_length,,,54.0,,,
005890,long and narrow path fills the map,1890,002401,2,path_length,,,56.0,,,
005891,long and narrow path fills the map,1891,002402,2,path_length,,,48.0,,,
005892,long and narrow path fills the map,1892,002403,2,path_length,,,64.0,,,
005893,long and narrow path fills the map,1893,002404,2,path_length,,,60.0,,,
005894,long and narrow path fills the map,1894,002405,2,path_length,,,60.0,,,
005895,long and narrow path fills the map,1895,002406,2,path_length,,,61.0,,,
005896,long and narrow path fills the map,1896,002407,2,path_length,,,38.0,,,
005897,long and narrow path fills the map,1897,002408,2,path_length,,,60.0,,,
005898,long and narrow path fills the map,1898,002409,2,path_length,,,62.0,,,
005899,long and wide path fills the map,1899,002410,2,path_length,,,51.0,,,
005900,long and wide path fills the map,1900,002411,2,path_length,,,51.0,,,
005901,long and wide path fills the map,1901,002412,2,path_length,,,57.0,,,
005902,long and wide path fills the map,1902,002413,2,path_length,,,65.0,,,
005903,long and wide path fills the map,1903,002414,2,path_length,,,61.0,,,
005904,long and wide path fills the map,1904,002415,2,path_length,,,64.0,,,
005905,long and wide path fills the map,1905,002416,2,path_length,,,58.0,,,
005906,long and wide path fills the map,1906,002417,2,path_length,,,50.0,,,
005907,long and wide path fills the map,1907,002418,2,path_length,,,68.0,,,
005908,long and wide path fills the map,1908,002419,2,path_length,,,69.0,,,
005909,long and wide path fills the map,1909,002420,2,path_length,,,64.0,,,
005910,long and wide path fills the map,1910,002421,2,path_length,,,47.0,,,
005911,long and wide path fills the map,1911,002422,2,path_length,,,53.0,,,
005912,long and wide path fills the map,1912,002423,2,path_length,,,54.0,,,
005913,long and wide path fills the map,1913,002424,2,path_length,,,56.0,,,
005914,long and wide path fills the map,1914,002425,2,path_length,,,64.0,,,
005915,long and wide path fills the map,1915,002426,2,path_length,,,62.0,,,
005916,long and wide path fills the map,1916,002427,2,path_length,,,55.0,,,
005917,long and wide path fills the map,1917,002428,2,path_length,,,67.0,,,
005918,long and wide path fills the map,1918,002429,2,path_length,,,35.0,,,
005919,long and wide path fills the map,1919,002430,2,path_length,,,66.0,,,
005920,long and wide path fills the map,1920,002431,2,path_length,,,51.0,,,
005921,long and wide path fills the map,1921,002432,2,path_length,,,65.0,,,
005922,long and wide path fills the map,1922,002433,2,path_length,,,35.0,,,
005923,long and wide path fills the map,1923,002434,2,path_length,,,55.0,,,
005924,long and wide path fills the map,1924,002435,2,path_length,,,68.0,,,
005925,long and wide path fills the map,1925,002436,2,path_length,,,69.0,,,
005926,long and wide path fills the map,1926,002437,2,path_length,,,63.0,,,
005927,long and wide path fills the map,1927,002438,2,path_length,,,66.0,,,
005928,long and wide path fills the map,1928,002439,2,path_length,,,63.0,,,
005929,many clustered bats flood the map,1929,002440,2,path_length,,,51.0,,,
005930,many clustered bats flood the map,1930,002441,2,path_length,,,42.0,,,
005931,many clustered bats flood the map,1931,002442,2,path_length,,,21.0,,,
005932,many clustered bats flood the map,1932,002443,2,path_length,,,39.0,,,
005933,many clustered bats flood the map,1933,002444,2,path_length,,,49.0,,,
005934,many clustered bats flood the map,1934,002445,2,path_length,,,75.0,,,
005935,many clustered bats flood the map,1935,002446,2,path_length,,,22.0,,,
005936,many clustered bats flood the map,1936,002447,2,path_length,,,28.0,,,
005937,many clustered bats flood the map,1937,002448,2,path_length,,,53.0,,,
005938,many clustered bats flood the map,1938,002449,2,path_length,,,66.0,,,
005939,many clustered bats flood the map,1939,002450,2,path_length,,,43.0,,,
005940,many clustered bats flood the map,1940,002451,2,path_length,,,30.0,,,
005941,many clustered bats flood the map,1941,002452,2,path_length,,,43.0,,,
005942,many clustered bats flood the map,1942,002453,2,path_length,,,50.0,,,
005943,many clustered bats flood the map,1943,002454,2,path_length,,,15.0,,,
005944,many clustered bats flood the map,1944,002455,2,path_length,,,60.0,,,
005945,many clustered bats flood the map,1945,002456,2,path_length,,,41.0,,,
005946,many clustered bats flood the map,1946,002457,2,path_length,,,9.0,,,
005947,many clustered bats flood the map,1947,002458,2,path_length,,,30.0,,,
005948,many clustered bats flood the map,1948,002459,2,path_length,,,85.0,,,
005949,many clustered bats flood the map,1949,002460,2,path_length,,,28.0,,,
005950,many clustered bats flood the map,1950,002461,2,path_length,,,50.0,,,
005951,many clustered bats flood the map,1951,002462,2,path_length,,,25.0,,,
005952,many clustered bats flood the map,1952,002463,2,path_length,,,70.0,,,
005953,many clustered bats flood the map,1953,002464,2,path_length,,,28.0,,,
005954,many clustered bats flood the map,1954,002465,2,path_length,,,63.0,,,
005955,many clustered bats flood the map,1955,002466,2,path_length,,,41.0,,,
005956,many clustered bats flood the map,1956,002467,2,path_length,,,32.0,,,
005957,many clustered bats flood the map,1957,002468,2,path_length,,,22.0,,,
005958,many clustered bats flood the map,1958,002469,2,path_length,,,49.0,,,
005959,many clustered bats flood the map,1959,002470,2,path_length,,,9.0,,,
005960,many clustered bats flood the map,1960,002471,2,path_length,,,19.0,,,
005961,many scattered bats flood the map,1961,002524,2,path_length,,,12.0,,,
005962,many scattered bats flood the map,1962,002525,2,path_length,,,9.0,,,
